date,tmax,tmit,tmin,rain,sunshine
2015-09-01,31.8,21.3,15.2,14.52,7.9
2015-09-02,16.0,14.5,12.3,6.42,0.0
2015-09-03,18.8,14.5,12.2,5.83,0.4
2015-09-04,20.9,15.1,11.0,0.31,5.6
2015-09-05,17.6,13.6,10.9,0.18,2.2
2015-09-06,15.2,11.2,6.9,4.5,5.0
2015-09-07,14.5,11.2,7.3,0,0.2
2015-09-08,18.8,13.2,8.9,0,8.3
2015-09-09,18.9,12.7,6.7,0,8.2
2015-09-10,17.6,10.2,5.3,0,4.6
2015-09-11,21.9,12.6,3.3,0,8.5
2015-09-12,25.5,16.1,7.1,0,9.1
2015-09-13,25.7,17.6,10.7,0,7.7
2015-09-14,18.4,14.3,11.9,4.15,1.6
2015-09-15,21.4,14.9,10.2,0.59,4.9
2015-09-16,29.1,19.3,9.9,0,6.4
2015-09-17,30.4,16.9,11.2,0.43,6.4
2015-09-18,18.6,14.5,11.2,1.73,1.8
2015-09-19,20.3,13.6,6.3,0.87,5.6
2015-09-20,16.7,11.9,8.4,1.7,1.9
2015-09-21,19.3,12.1,5.6,0,10.7
2015-09-22,18.9,12.5,5.3,2.92,4.1
2015-09-23,13.3,10.8,8.9,8.25,0.1
2015-09-24,14.5,10.7,6.1,0,1.3
2015-09-25,18.9,11.6,5.5,0,1.3
2015-09-26,16.3,12.9,10.7,0,0.0
2015-09-27,16.4,12.1,8.6,0,1.8
2015-09-28,14.7,11.1,6.3,0,1.1
2015-09-29,16.0,10.0,4.7,0,8.3
2015-09-30,15.6,9.8,5.2,0,10.1
2015-10-01,17.6,9.9,3.2,0,10.5
2015-10-02,19.2,10.5,3.0,0,10.2
2015-10-03,22.2,12.6,6.4,0,5.1
2015-10-04,14.9,9.5,4.1,0.1,1.3
2015-10-05,20.2,15.2,2.7,0.39,9.2
2015-10-06,23.0,15.6,10.7,7.67,6.2
2015-10-07,14.3,13.2,12.1,13.39,0.0
2015-10-08,17.2,12.0,8.7,0.03,1.7
2015-10-09,18.2,10.8,5.8,0,6.2
2015-10-10,12.7,9.6,4.5,0.03,0.0
2015-10-11,10.9,8.0,3.6,0,1.1
2015-10-12,12.2,5.1,-0.1,0,8.9
2015-10-13,8.2,5.7,3.6,15.08,0.0
2015-10-14,8.2,6.0,4.1,16.68,0.1
2015-10-15,5.1,4.7,4.2,9.22,0.0
2015-10-16,6.1,4.8,3.3,2.76,0.1
2015-10-17,9.2,5.8,3.4,0.92,0.8
2015-10-18,7.9,5.9,3.9,8.41,0.0
2015-10-19,9.5,5.3,1.4,0,0.3
2015-10-20,9.8,4.7,-1.0,0,2.5
2015-10-21,10.3,6.8,3.1,0,2.7
2015-10-22,12.2,8.6,5.9,0,2.3
2015-10-23,12.5,8.4,3.0,0.56,0.0
2015-10-24,15.1,5.0,2.5,0.12,4.0
2015-10-25,14.4,8.8,3.6,0,0.6
2015-10-26,13.0,8.1,4.3,0.02,2.2
2015-10-27,8.6,7.2,3.0,0.1,0.0
2015-10-28,10.2,6.8,3.0,0,1.0
2015-10-29,10.5,7.9,4.7,0.05,0.0
2015-10-30,9.2,8.2,7.3,0,0.0
2015-10-31,14.4,7.7,1.2,0,3.8
2015-11-01,15.3,4.1,-1.2,0,5.0
2015-11-02,13.7,2.4,-2.8,0,5.9
2015-11-03,12.8,2.9,-1.9,0,4.6
2015-11-04,16.5,8.5,0.9,0,0.2
2015-11-05,17.6,8.3,2.6,0,5.3
2015-11-06,19.5,10.9,2.1,0,5.5
2015-11-07,19.5,13.0,8.5,0.03,1.4
2015-11-08,19.1,12.8,6.1,0,4.4
2015-11-09,19.1,13.0,4.4,0.13,1.9
2015-11-10,19.0,14.4,11.3,0,6.6
2015-11-11,17.0,10.5,3.8,0,6.5
2015-11-12,15.3,7.2,1.0,0,7.0
2015-11-13,14.6,7.0,-1.0,0,4.1
2015-11-14,11.5,8.5,6.8,1.17,4.3
2015-11-15,17.9,13.4,7.6,0.28,1.8
2015-11-16,20.2,13.8,3.9,0,6.9
2015-11-17,15.6,10.9,3.2,0.12,0.0
2015-11-18,16.8,14.2,9.1,0,7.2
2015-11-19,15.9,13.8,11.8,0.1,4.0
2015-11-20,15.4,9.0,2.8,52.62,0.0
2015-11-21,5.2,2.5,-0.1,3.63,1.7
2015-11-22,2.4,0.4,-0.5,0.53,0.8
2015-11-23,3.2,-0.3,-3.5,0,2.5
2015-11-24,3.3,-2.2,-6.8,0,6.8
2015-11-25,3.3,1.9,-1.3,1,0.0
2015-11-26,3.6,1.6,-2.1,0.11,0.0
2015-11-27,1.5,-0.4,-2.6,0,0.0
2015-11-28,2.6,1.0,-1.1,2,1.1
2015-11-29,8.9,5.1,1.0,2.33,0.0
2015-11-30,10.2,9.5,8.6,0.1,0.0
2015-12-01,9.9,8.8,7.6,3.47,0.0
2015-12-02,9.5,7.7,4.5,0,0.0
2015-12-03,8.0,4.1,-2.8,0,2.6
2015-12-04,10.5,3.3,-4.4,1.11,3.8
2015-12-05,12.1,6.3,-0.2,0.02,6.3
2015-12-06,14.5,5.5,-1.0,0,6.5
2015-12-07,13.3,5.9,-0.4,0.1,5.9
2015-12-08,5.9,1.1,-3.1,0.02,5.3
2015-12-09,6.0,2.3,-1.6,4.78,0.0
2015-12-10,5.5,0.1,-3.7,0,6.0
2015-12-11,7.5,1.7,-5.0,0,5.1
2015-12-12,10.4,6.0,-1.0,0,2.1
2015-12-13,7.7,2.2,-2.9,0,5.8
2015-12-14,6.1,1.4,-2.2,0,0.2
2015-12-15,8.8,2.7,-2.0,0,0.8
2015-12-16,9.1,4.7,-0.5,4.66,0.0
2015-12-17,11.9,8.4,1.9,2.85,0.0
2015-12-18,11.3,4.8,-0.2,0.93,0.1
2015-12-19,8.6,3.0,-0.8,0,0.3
2015-12-20,9.2,1.6,-2.1,0,5.1
2015-12-21,9.9,4.0,-1.5,0.27,0.0
2015-12-22,14.7,8.5,2.1,0,5.7
2015-12-23,14.4,7.2,-1.2,0,4.9
2015-12-24,11.7,5.4,-0.4,0,5.7
2015-12-25,15.1,7.1,0.3,0,6.2
2015-12-26,13.4,3.7,-1.5,0,6.4
2015-12-27,12.8,2.3,-3.0,0,6.1
2015-12-28,9.6,0.4,-4.2,0,6.4
2015-12-29,3.9,-1.8,-5.6,0,1.6
2015-12-30,2.2,0.3,-2.6,0,0.0
2015-12-31,2.7,0.9,-1.2,5.6,0.3
2016-01-01,3.7,2.3,0.3,2.19,0.0
2016-01-02,0.4,-0.2,-0.5,1.76,0.0
2016-01-03,-0.4,-1.7,-4.0,5.45,0.0
2016-01-04,6.1,0.6,-4.8,2.74,1.7
2016-01-05,6.6,1.8,-1.8,0.56,1.6
2016-01-06,7.1,2.5,-0.9,2.03,0.8
2016-01-07,6.7,3.4,1.9,3.31,2.2
2016-01-08,8.2,5.1,3.0,1.28,3.6
2016-01-09,7.0,5.0,3.0,6.7,0.0
2016-01-10,7.7,4.3,-0.3,6.08,0.3
2016-01-11,7.3,5.3,3.9,7.57,0.0
2016-01-12,6.0,4.5,2.4,0.37,0.3
2016-01-13,3.8,2.7,1.4,0.87,0.0
2016-01-14,4.9,1.3,-2.9,0,5.9
2016-01-15,2.1,0.6,-1.2,2.62,0.2
2016-01-16,-0.1,-1.0,-1.7,1.8,0.1
2016-01-17,-0.9,-3.1,-5.8,3.31,1.3
2016-01-18,-3.1,-6.2,-8.7,0.03,4.7
2016-01-19,-4.1,-7.0,-9.9,0.01,0.1
2016-01-20,0.7,-5.3,-12.7,0,6.0
2016-01-21,0.0,-3.5,-12.1,0.44,0.3
2016-01-22,-6.0,-9.5,-14.7,0,0.0
2016-01-23,4.2,-0.5,-13.4,1.94,0.0
2016-01-24,5.0,0.6,-4.4,0,0.1
2016-01-25,12.1,4.7,-0.7,1.04,2.6
2016-01-26,16.1,5.0,-1.2,0,5.2
2016-01-27,14.6,7.7,-0.4,0,2.1
2016-01-28,12.9,9.2,5.5,1.32,0.0
2016-01-29,11.4,6.5,1.1,3.01,3.2
2016-01-30,13.1,5.9,-1.1,2.68,5.9
2016-01-31,9.6,3.0,0.6,21.18,0.0
2016-02-01,14.8,11.2,7.6,5.31,0.4
2016-02-02,12.7,9.2,6.8,0,3.8
2016-02-03,9.9,3.5,0.2,7.8,0.0
2016-02-04,4.0,1.8,0.6,2.32,0.0
2016-02-05,7.2,3.5,-0.2,0.5,0.3
2016-02-06,14.5,4.4,-2.1,0,6.9
2016-02-07,14.3,4.3,-2.8,0.06,1.0
2016-02-08,13.3,7.5,0.6,0.68,2.8
2016-02-09,11.4,7.9,5.1,1.36,0.4
2016-02-10,5.9,2.9,0.2,0.65,0.5
2016-02-11,7.3,1.9,-3.5,0.08,3.3
2016-02-12,6.8,0.7,-4.1,0,5.7
2016-02-13,8.4,3.9,0.2,2.93,0.6
2016-02-14,10.0,5.8,1.7,3.84,0.4
2016-02-15,7.7,4.2,2.1,0.1,3.1
2016-02-16,3.3,2.3,0.7,0,0.1
2016-02-17,2.5,1.5,0.7,0.75,0.0
2016-02-18,6.2,2.3,-1.8,0,1.3
2016-02-19,3.6,1.9,-0.5,0,0.1
2016-02-20,8.8,3.0,-0.6,12.88,0.4
2016-02-21,14.8,11.1,5.4,0,1.4
2016-02-22,18.3,13.1,6.7,0,6.1
2016-02-23,11.6,6.4,0.4,4.27,0.1
2016-02-24,6.2,2.3,0.6,0.62,3.2
2016-02-25,2.5,0.6,-0.5,5.82,0.0
2016-02-26,5.0,0.8,-3.8,0,8.4
2016-02-27,7.9,1.1,-3.4,0,5.8
2016-02-28,6.5,1.8,-0.9,0,0.0
2016-02-29,4.7,2.1,-1.0,19.87,0.0
2016-03-01,1.4,-0.4,-1.7,2.29,0.0
2016-03-02,8.6,3.7,0.6,8.79,0.4
2016-03-03,5.5,2.3,0.5,0,0.4
2016-03-04,7.6,3.7,0.2,0,6.6
2016-03-05,7.9,3.1,-0.6,4.65,0.3
2016-03-06,6.3,2.2,-1.1,1.1,1.8
2016-03-07,6.0,1.4,-1.2,0,3.0
2016-03-08,5.4,0.5,-2.5,1.52,2.7
2016-03-09,6.1,-0.8,-5.4,0,2.7
2016-03-10,9.8,1.9,-3.9,0,5.4
2016-03-11,8.3,2.7,-3.4,0,3.2
2016-03-12,6.7,4.3,2.7,0.07,0.0
2016-03-13,7.3,3.9,1.6,0,0.4
2016-03-14,7.9,3.0,-3.2,0,6.1
2016-03-15,1.2,-0.5,-4.1,4.27,0.0
2016-03-16,6.8,1.9,-2.1,1.06,6.4
2016-03-17,12.2,4.0,-1.6,0,10.1
2016-03-18,13.4,4.7,-3.4,0,10.6
2016-03-19,11.9,4.9,-2.2,0,10.7
2016-03-20,11.6,4.6,-0.1,0,5.2
2016-03-21,10.7,5.1,1.7,0,2.8
2016-03-22,9.7,5.8,3.2,0,1.6
2016-03-23,9.0,4.9,2.5,0,0.3
2016-03-24,9.0,4.8,2.1,0.09,1.4
2016-03-25,7.7,5.0,2.0,8.95,0.0
2016-03-26,13.2,6.8,1.8,3.97,4.5
2016-03-27,14.6,6.5,-2.7,4.71,5.3
2016-03-28,16.0,9.5,2.7,0.03,6.5
2016-03-29,15.2,9.3,3.2,1.1,5.8
2016-03-30,16.6,10.5,6.0,2.71,1.4
2016-03-31,23.0,14.0,4.6,0.05,7.2
2016-04-01,10.2,8.1,6.3,0,0.2
2016-04-02,17.0,9.8,5.6,0,4.0
2016-04-03,23.9,13.1,2.0,0,9.2
2016-04-04,22.0,14.5,8.0,0,8.8
2016-04-05,21.6,13.8,4.9,0,5.5
2016-04-06,15.5,10.4,5.5,1.27,2.7
2016-04-07,12.5,7.9,3.0,0.95,0.0
2016-04-08,8.5,6.3,4.2,2.48,0.0
2016-04-09,10.7,7.0,4.7,0.31,0.0
2016-04-10,14.9,9.2,4.5,0,2.6
2016-04-11,17.5,9.7,2.1,0,11.9
2016-04-12,19.0,11.6,4.2,4.82,6.8
2016-04-13,18.0,10.7,6.0,2.47,6.2
2016-04-14,14.7,9.3,4.0,0,4.2
2016-04-15,13.1,8.5,2.9,2.16,0.0
2016-04-16,19.3,12.0,5.8,0.1,5.4
2016-04-17,11.7,8.8,5.6,15.45,0.0
2016-04-18,12.4,8.1,5.5,2.8,0.7
2016-04-19,13.4,9.1,4.8,0,6.0
2016-04-20,16.6,9.8,3.2,0,10.4
2016-04-21,20.1,10.1,0.3,0,12.2
2016-04-22,20.2,12.1,1.7,0,10.9
2016-04-23,15.5,9.8,2.5,8.33,0.1
2016-04-24,8.2,3.5,0.4,0.11,2.4
2016-04-25,7.1,3.0,0.1,0.45,5.9
2016-04-26,8.9,3.9,0.0,6.85,0.0
2016-04-27,7.8,3.0,0.1,0.46,5.9
2016-04-28,12.4,4.3,-2.6,0,9.0
2016-04-29,16.9,7.6,-2.9,0,13.4
2016-04-30,20.3,11.5,-0.2,0,12.0
2016-05-01,13.1,9.8,7.5,2.57,0.7
2016-05-02,18.7,12.4,2.8,0.03,5.1
2016-05-03,17.3,10.9,7.2,3.59,0.0
2016-05-04,14.7,9.4,6.0,0.04,0.0
2016-05-05,15.9,9.9,1.5,0,0.0
2016-05-06,22.3,14.5,3.2,0,0.0
2016-05-07,23.1,15.6,4.2,0,0.0
2016-05-08,22.8,16.4,7.7,0,0.0
2016-05-09,24.0,17.0,7.2,0,0.0
2016-05-10,18.6,14.9,8.6,0.4,0.0
2016-05-11,21.7,15.0,8.6,0,0.0
2016-05-12,16.4,12.2,9.3,3.8,0.0
2016-05-13,16.0,11.0,8.9,6.28,0.0
2016-05-14,16.2,11.2,5.5,22.48,1.5
2016-05-15,11.1,7.4,5.1,0.02,4.7
2016-05-16,10.9,6.5,4.8,5.14,0.6
2016-05-17,13.6,8.3,4.3,0.02,5.9
2016-05-18,19.0,12.3,4.3,0,10.4
2016-05-19,11.7,10.1,8.2,8.14,0.0
2016-05-20,18.8,12.4,8.4,0,6.1
2016-05-21,23.6,15.3,5.7,0,12.8
2016-05-22,28.3,19.1,6.8,0,12.0
2016-05-23,15.6,10.2,6.9,14.93,0.8
2016-05-24,10.6,9.1,7.1,22.85,0.0
2016-05-25,18.1,12.5,8.7,0,3.7
2016-05-26,23.5,16.5,8.7,0.16,10.8
2016-05-27,25.6,18.1,10.3,0.08,9.8
2016-05-28,24.3,18.3,12.4,0.33,6.9
2016-05-29,25.3,17.5,13.4,4.04,4.1
2016-05-30,20.9,15.3,12.7,4.76,3.9
2016-05-31,17.3,13.8,10.8,3.04,1.1
2016-06-01,19.6,15.5,12.4,0,2.9
2016-06-02,17.1,14.2,12.3,9.52,0.1
2016-06-03,20.8,14.7,9.5,1.27,4.9
2016-06-04,20.9,16.4,11.4,0.86,2.5
2016-06-05,22.0,15.7,11.5,6.77,2.7
2016-06-06,25.7,18.5,10.2,2.58,13.7
2016-06-07,25.7,18.4,10.4,0,13.6
2016-06-08,20.3,17.2,11.6,6.27,0.1
2016-06-09,18.5,14.5,10.9,4.55,2.7
2016-06-10,21.9,15.6,8.9,0,12.9
2016-06-11,18.2,14.1,10.3,7.34,0.6
2016-06-12,21.1,15.2,11.4,3.84,2.4
2016-06-13,20.5,15.5,13.0,1.82,3.5
2016-06-14,21.0,14.9,11.2,6.34,2.6
2016-06-15,21.3,15.2,11.2,3.04,6.5
2016-06-16,23.4,15.7,12.0,8.37,5.2
2016-06-17,20.2,14.0,9.4,3.81,7.0
2016-06-18,22.3,15.5,8.8,10.1,7.0
2016-06-19,15.8,13.2,11.6,9.62,0.1
2016-06-20,21.9,15.8,11.1,0,9.4
2016-06-21,23.2,17.8,13.2,0.11,2.1
2016-06-22,27.4,21.2,15.0,0,11.8
2016-06-23,30.9,22.5,12.5,0,14.5
2016-06-24,32.0,23.0,13.0,0,11.3
2016-06-25,28.5,21.4,16.2,8.09,9.3
2016-06-26,18.7,15.5,13.3,1.39,0.1
2016-06-27,22.4,17.0,12.7,2.59,9.2
2016-06-28,25.8,19.2,13.7,0,9.5
2016-06-29,26.4,19.9,13.2,0,7.2
2016-06-30,24.8,18.7,14.6,11.56,2.3
2016-07-01,27.4,20.6,13.7,2.41,12.0
2016-07-02,24.0,18.2,13.3,2.8,2.4
2016-07-03,20.4,15.8,10.1,0.11,6.0
2016-07-04,24.5,18.2,13.3,0.03,9.5
2016-07-05,26.7,19.6,10.4,0,11.0
2016-07-06,22.0,17.9,13.9,0,9.6
2016-07-07,24.5,18.1,10.9,0,11.7
2016-07-08,29.2,20.3,9.4,0,11.7
2016-07-09,27.2,22.0,14.6,0,10.1
2016-07-10,31.7,23.0,12.1,0,14.1
2016-07-11,32.2,25.9,19.4,0.07,10.8
2016-07-12,22.3,17.9,15.2,28.63,0.3
2016-07-13,19.0,14.4,10.6,34.85,0.7
2016-07-14,18.1,12.5,10.5,6.01,3.3
2016-07-15,18.4,13.3,9.2,0.06,6.6
2016-07-16,21.3,15.7,9.6,0,5.0
2016-07-17,25.6,18.7,13.6,1.18,4.4
2016-07-18,27.5,21.1,15.0,0,11.3
2016-07-19,28.9,21.3,12.9,0,13.1
2016-07-20,30.6,22.1,12.6,0,13.9
2016-07-21,27.0,20.0,15.3,4.75,6.3
2016-07-22,26.7,20.6,14.8,0.06,8.0
2016-07-23,26.5,20.5,17.0,4.23,3.0
2016-07-24,28.4,21.8,16.5,0.04,10.2
2016-07-25,27.2,21.1,16.9,0.24,3.8
2016-07-26,25.4,19.7,14.8,3.58,5.5
2016-07-27,26.7,19.2,13.2,11.23,5.5
2016-07-28,25.8,19.0,14.5,2.17,4.8
2016-07-29,26.7,20.2,15.3,0.05,6.6
2016-07-30,30.4,22.5,17.3,0,11.1
2016-07-31,21.5,18.7,16.7,0.84,1.3
2016-08-01,22.6,17.4,12.0,0.04,9.5
2016-08-02,22.8,17.6,11.3,0.27,0.2
2016-08-03,28.1,21.3,13.6,0,10.9
2016-08-04,30.5,22.2,12.7,2.45,11.4
2016-08-05,15.5,14.2,12.2,38.45,0.0
2016-08-06,21.5,16.7,11.7,0,11.5
2016-08-07,25.3,17.7,10.3,0.02,13.0
2016-08-08,27.6,19.5,10.0,5.15,0.0
2016-08-09,18.4,15.2,11.9,8.05,0.6
2016-08-10,16.5,11.7,10.7,1.77,0.6
2016-08-11,19.1,14.2,9.1,0.95,6.7
2016-08-12,16.7,13.9,11.1,3.62,0.0
2016-08-13,26.5,19.0,11.6,0.09,13.1
2016-08-14,27.6,20.1,12.1,0.03,9.9
2016-08-15,26.5,19.7,13.4,0,10.8
2016-08-16,27.5,19.4,11.4,0.02,11.7
2016-08-17,24.4,18.0,11.8,0,10.4
2016-08-18,24.3,16.7,10.7,7.74,4.0
2016-08-19,24.8,18.2,13.0,0.12,6.1
2016-08-20,27.1,20.0,14.9,1.83,5.1
2016-08-21,21.2,15.8,12.5,5.98,4.6
2016-08-22,22.0,16.4,12.3,0,9.1
2016-08-23,25.4,17.9,10.0,0,12.4
2016-08-24,26.4,19.4,11.6,0,12.4
2016-08-25,27.7,19.9,13.0,0,12.4
2016-08-26,31.2,20.8,10.4,0,12.3
2016-08-27,30.6,21.5,12.8,0,11.3
2016-08-28,31.8,22.7,14.2,0,8.4
2016-08-29,23.2,19.3,16.9,8.18,1.9
2016-08-30,24.6,18.6,13.8,0,5.5
2016-08-31,25.7,18.3,11.8,0,11.9
2016-09-01,26.2,19.0,13.4,0,4.9
2016-09-02,26.2,18.9,12.7,0,9.9
2016-09-03,25.6,18.8,12.6,0.04,7.6
2016-09-04,26.0,19.4,12.8,0.15,4.0
2016-09-05,20.3,16.3,12.6,6.54,4.3
2016-09-06,22.5,17.2,13.9,0.02,5.8
2016-09-07,24.6,17.8,11.9,0,8.8
2016-09-08,28.5,19.5,11.3,0,11.6
2016-09-09,27.9,20.2,14.2,0,9.0
2016-09-10,28.2,19.6,12.1,0,9.7
2016-09-11,28.6,20.4,14.0,0.03,10.7
2016-09-12,29.5,20.2,12.5,0,11.3
2016-09-13,28.5,19.9,11.7,0,11.0
2016-09-14,27.7,19.6,11.2,0,10.7
2016-09-15,28.8,20.5,12.5,0,8.7
2016-09-16,23.3,18.1,14.1,10.03,4.6
2016-09-17,14.1,13.0,11.9,35.68,0.0
2016-09-18,14.4,13.2,12.4,14.79,0.0
2016-09-19,13.5,11.9,10.5,11.19,0.0
2016-09-20,14.5,11.5,6.6,0.2,1.7
2016-09-21,16.7,9.0,4.7,0.04,2.4
2016-09-22,19.1,10.9,3.5,0,10.0
2016-09-23,20.0,12.0,4.5,0,7.4
2016-09-24,20.8,12.3,5.8,0,8.0
2016-09-25,22.2,12.9,5.1,0,9.0
2016-09-26,22.8,14.1,6.8,0,10.3
2016-09-27,19.8,11.9,6.6,0,4.8
2016-09-28,21.6,14.2,6.7,0,7.0
2016-09-29,24.7,16.5,9.5,0,10.3
2016-09-30,24.8,16.1,9.1,0,10.5
2016-10-01,23.1,15.2,7.5,0.42,8.0
2016-10-02,13.9,11.7,8.3,6.25,0.0
2016-10-03,14.1,10.3,8.0,2.67,2.3
2016-10-04,10.5,8.5,6.5,3.99,0.0
2016-10-05,11.0,6.6,1.9,0.02,8.2
2016-10-06,9.2,6.8,5.1,2.4,0.1
2016-10-07,10.4,8.3,7.0,2.15,0.0
2016-10-08,10.3,7.2,4.9,0.69,0.2
2016-10-09,12.9,6.0,0.6,0.02,5.2
2016-10-10,12.2,5.0,0.1,0,1.9
2016-10-11,10.5,5.6,3.5,0.59,1.6
2016-10-12,10.3,5.3,1.7,0.36,1.8
2016-10-13,10.9,5.9,2.3,0,4.3
2016-10-14,14.4,9.0,4.4,0,1.3
2016-10-15,18.5,13.0,8.7,0,5.4
2016-10-16,19.6,11.5,5.6,0,7.0
2016-10-17,13.8,10.4,5.0,0.13,0.6
2016-10-18,12.5,10.8,8.9,17.1,0.2
2016-10-19,9.7,8.5,6.8,1.31,0.2
2016-10-20,12.8,8.1,4.7,0.2,3.0
2016-10-21,7.5,5.8,3.7,1.48,0.2
2016-10-22,12.2,6.0,0.5,0,6.4
2016-10-23,14.2,6.0,-1.3,0.37,5.8
2016-10-24,19.1,11.8,7.3,0.61,4.4
2016-10-25,15.0,11.7,6.6,5.41,0.0
2016-10-26,14.5,9.9,5.6,0.11,1.1
2016-10-27,12.6,6.4,1.7,0,2.6
2016-10-28,13.0,6.2,-0.5,0,7.1
2016-10-29,10.9,8.0,2.7,0.38,0.0
2016-10-30,12.8,6.7,1.1,0,5.2
2016-10-31,12.5,4.5,0.5,0,1.6
2016-11-01,6.1,2.9,0.0,0.01,0.0
2016-11-02,9.9,6.1,4.7,6.23,0.0
2016-11-03,9.4,3.2,-2.1,0,1.5
2016-11-04,11.3,2.5,0.9,0,7.2
2016-11-05,13.7,8.7,3.2,2.42,2.3
2016-11-06,6.6,2.3,1.9,18.09,0.0
2016-11-07,4.5,1.5,-1.4,0.48,0.7
2016-11-08,5.4,1.0,-1.7,0,4.0
2016-11-09,5.2,2.3,-0.7,3.27,2.4
2016-11-10,7.8,5.0,3.6,2.86,0.5
2016-11-11,6.0,3.5,1.3,10.27,0.0
2016-11-12,3.2,0.8,-2.5,1.5,0.3
2016-11-13,1.9,-0.6,-2.6,0,0.2
2016-11-14,3.5,-1.4,-6.0,0,5.5
2016-11-15,5.7,2.2,-1.5,3.11,0.1
2016-11-16,9.7,7.7,4.8,11.36,0.0
2016-11-17,11.5,8.8,5.0,1.67,0.2
2016-11-18,14.5,8.9,4.6,0.05,1.9
2016-11-19,7.1,5.2,1.0,9.98,0.0
2016-11-20,10.2,3.1,-0.8,0,3.9
2016-11-21,18.7,9.1,-1.0,0.02,4.4
2016-11-22,12.6,6.3,1.6,0,0.0
2016-11-23,13.7,5.9,0.3,0,0.0
2016-11-24,6.1,5.7,4.7,0.03,0.0
2016-11-25,7.2,5.9,4.3,0,0.0
2016-11-26,6.4,5.6,4.9,0.25,0.0
2016-11-27,6.7,4.6,-1.4,0.41,0.2
2016-11-28,3.2,-1.5,-4.5,0,4.7
2016-11-29,1.5,-3.3,-7.3,0,6.4
2016-11-30,4.5,-1.5,-8.9,0,5.9
2016-12-01,5.5,2.3,-0.7,0,0.0
2016-12-02,6.2,3.0,1.2,0.33,0.6
2016-12-03,1.4,-2.3,-6.2,0,0.3
2016-12-04,-1.7,-4.6,-8.7,0,0.0
2016-12-05,-1.4,-2.6,-3.7,0,0.0
2016-12-06,1.8,-2.8,-5.3,0,4.7
2016-12-07,-0.9,-3.2,-5.1,0,0.9
2016-12-08,7.0,-1.1,-5.6,0,5.4
2016-12-09,9.3,1.8,-5.1,0,3.1
2016-12-10,11.1,1.7,-3.1,0,4.5
2016-12-11,7.2,2.4,-4.8,0.29,0.5
2016-12-12,6.2,3.4,-1.9,0.87,0.4
2016-12-13,7.4,0.2,-5.4,0,4.9
2016-12-14,9.9,4.5,0.3,0.11,2.2
2016-12-15,4.8,1.9,0.8,0,0.0
2016-12-16,1.3,-0.3,-1.2,0,0.0
2016-12-17,-0.8,-1.4,-2.0,0,0.0
2016-12-18,2.2,0.3,-1.0,0.41,0.0
2016-12-19,1.3,0.3,-1.2,0,0.0
2016-12-20,-1.1,-1.9,-2.3,0,0.0
2016-12-21,-1.7,-2.3,-2.9,0,0.0
2016-12-22,-0.7,-2.2,-3.5,0,0.0
2016-12-23,3.8,0.4,-3.2,0.67,0.0
2016-12-24,8.0,5.0,0.7,0.05,0.0
2016-12-25,10.1,7.4,5.2,0.38,0.0
2016-12-26,11.9,8.3,2.7,0.45,1.7
2016-12-27,4.2,2.3,0.3,0,0.7
2016-12-28,4.6,2.7,-0.3,0,0.0
2016-12-29,6.2,1.1,-4.2,0,4.2
2016-12-30,0.9,-5.4,-7.7,0,3.7
2016-12-31,-1.1,-4.7,-6.5,0,2.7
2017-01-01,-1.2,-6.1,-9.9,0,1.2
2017-01-02,-0.6,-4.3,-10.3,2.72,0.0
2017-01-03,0.6,-1.3,-3.1,0,3.0
2017-01-04,1.2,0.2,-0.9,1.72,0.0
2017-01-05,-0.1,-4.5,-9.9,0.76,0.0
2017-01-06,-6.6,-13.0,-19.2,0,6.2
2017-01-07,-5.4,-11.7,-20.2,1.24,0.0
2017-01-08,-1.5,-2.7,-5.4,2.39,0.0
2017-01-09,-0.4,-1.9,-3.4,0,0.0
2017-01-10,-1.0,-3.8,-6.4,0,6.5
2017-01-11,3.2,2.2,-7.8,1.09,0.0
2017-01-12,4.9,2.8,1.5,8.06,0.0
2017-01-13,4.8,1.1,-2.1,2.75,0.0
2017-01-14,1.8,-0.8,-2.4,0.77,0.5
2017-01-15,0.8,-2.3,-3.8,1.82,0.8
2017-01-16,-2.2,-4.3,-6.6,0.72,0.1
2017-01-17,-2.9,-6.4,-8.9,0,4.7
2017-01-18,-3.3,-5.1,-7.5,0,0.0
2017-01-19,-3.0,-6.8,-10.5,0,6.2
2017-01-20,-1.5,-8.8,-14.2,0,6.7
2017-01-21,-4.7,-11.5,-15.4,0,5.9
2017-01-22,-8.6,-12.2,-15.0,0,1.6
2017-01-23,-7.4,-12.6,-16.7,0,4.6
2017-01-24,-7.6,-9.5,-12.8,0.3,0.0
2017-01-25,-3.8,-6.7,-10.4,0.24,0.0
2017-01-26,-0.2,-4.6,-11.8,0,3.6
2017-01-27,1.9,-7.1,-14.8,0,7.0
2017-01-28,1.3,-7.5,-14.1,0,6.0
2017-01-29,5.1,-6.1,-12.8,0,7.2
2017-01-30,4.1,-3.2,-11.0,1.35,1.0
2017-01-31,5.1,3.4,0.3,10.14,0.0
2017-02-01,3.6,1.3,0.0,0,0.0
2017-02-02,7.4,1.4,-1.5,0,3.4
2017-02-03,5.6,0.9,-3.1,0.06,0.0
2017-02-04,9.5,5.3,1.0,0,3.4
2017-02-05,8.9,4.7,-0.8,0,6.0
2017-02-06,3.4,2.0,0.6,0,0.0
2017-02-07,7.2,2.6,0.2,0,2.9
